CTPRVN_CD,CTP_KOR_NM,SIG_CD,SIG_KOR_NM,EMD_CD,EMD_KOR_NM
41,경기도,41360,남양주시,41360253,진접읍
41,경기도,41360,남양주시,41360256,화도읍
41,경기도,41360,남양주시,41360259,진건읍
41,경기도,41360,남양주시,41360262,오남읍
41,경기도,41360,남양주시,41360265,퇴계원읍
41,경기도,41360,남양주시,41360310,별내면
41,경기도,41360,남양주시,41360340,수동면
41,경기도,41360,남양주시,41360360,조안면
41,경기도,41370,오산시,41370101,오산동
41,경기도,41370,오산시,41370102,부산동
41,경기도,41370,오산시,41370103,원동
41,경기도,41370,오산시,41370104,궐동
41,경기도,41370,오산시,41370105,청학동
41,경기도,41370,오산시,41370106,가장동
41,경기도,41370,오산시,41370107,금암동
41,경기도,41370,오산시,41370108,수청동
41,경기도,41370,오산시,41370109,은계동
41,경기도,41370,오산시,41370110,내삼미동
41,경기도,41370,오산시,41370111,외삼미동
41,경기도,41370,오산시,41370112,양산동
41,경기도,41370,오산시,41370113,세교동
41,경기도,41370,오산시,41370114,지곶동
41,경기도,41370,오산시,41370115,서랑동
41,경기도,41370,오산시,41370116,서동
41,경기도,41370,오산시,41370117,벌음동
41,경기도,41370,오산시,41370118,두곡동
41,경기도,41370,오산시,41370119,탑동
41,경기도,41370,오산시,41370120,누읍동
41,경기도,41370,오산시,41370121,가수동
41,경기도,41370,오산시,41370122,고현동
41,경기도,41370,오산시,41370123,청호동
41,경기도,41370,오산시,41370124,갈곶동
41,경기도,41390,시흥시,41390101,대야동
41,경기도,41390,시흥시,41390102,신천동
41,경기도,41390,시흥시,41390103,방산동
41,경기도,41390,시흥시,41390104,포동
41,경기도,41390,시흥시,41390105,미산동
41,경기도,41390,시흥시,41390106,은행동
41,경기도,41390,시흥시,41390107,안현동
41,경기도,41390,시흥시,41390108,매화동
41,경기도,41390,시흥시,41390109,도창동
41,경기도,41390,시흥시,41390110,금이동
41,경기도,41390,시흥시,41390112,과림동
41,경기도,41390,시흥시,41390113,계수동
41,경기도,41390,시흥시,41390117,화정동
41,경기도,41390,시흥시,41390118,능곡동
41,경기도,41390,시흥시,41390119,하중동
41,경기도,41390,시흥시,41390120,하상동
41,경기도,41390,시흥시,41390121,광석동
41,경기도,41390,시흥시,41390122,물왕동
41,경기도,41390,시흥시,41390123,산현동
41,경기도,41390,시흥시,41390124,조남동
41,경기도,41390,시흥시,41390125,논곡동
41,경기도,41390,시흥시,41390126,목감동
41,경기도,41390,시흥시,41390127,거모동
41,경기도,41390,시흥시,41390128,군자동
41,경기도,41390,시흥시,41390129,장현동
41,경기도,41390,시흥시,41390130,장곡동
41,경기도,41390,시흥시,41390131,월곶동
41,경기도,41390,시흥시,41390132,정왕동
41,경기도,41390,시흥시,41390133,죽율동
41,경기도,41390,시흥시,41390134,무지내동
41,경기도,41410,군포시,41410101,당동
41,경기도,41410,군포시,41410102,당정동
41,경기도,41410,군포시,41410103,부곡동
41,경기도,41410,군포시,41410104,산본동
41,경기도,41410,군포시,41410105,금정동
41,경기도,41410,군포시,41410106,둔대동
41,경기도,41410,군포시,41410107,속달동
41,경기도,41410,군포시,41410108,대야미동
41,경기도,41410,군포시,41410109,도마교동
41,경기도,41430,의왕시,41430101,고천동
41,경기도,41430,의왕시,41430102,이동
41,경기도,41430,의왕시,41430103,삼동
41,경기도,41430,의왕시,41430104,왕곡동
41,경기도,41430,의왕시,41430105,오전동
41,경기도,41430,의왕시,41430106,학의동
41,경기도,41430,의왕시,41430107,내손동
41,경기도,41430,의왕시,41430108,청계동
41,경기도,41430,의왕시,41430109,포일동
41,경기도,41430,의왕시,41430110,월암동
41,경기도,41430,의왕시,41430111,초평동
41,경기도,41450,하남시,41450101,천현동
41,경기도,41450,하남시,41450102,하산곡동
41,경기도,41450,하남시,41450103,창우동
41,경기도,41450,하남시,41450104,배알미동
41,경기도,41450,하남시,41450105,상산곡동
41,경기도,41450,하남시,41450106,신장동
41,경기도,41450,하남시,41450107,당정동
41,경기도,41450,하남시,41450108,덕풍동
41,경기도,41450,하남시,41450109,망월동
41,경기도,41450,하남시,41450110,풍산동
41,경기도,41450,하남시,41450111,미사동
41,경기도,41450,하남시,41450112,선동
41,경기도,41450,하남시,41450113,감북동
41,경기도,41450,하남시,41450114,감일동
41,경기도,41450,하남시,41450115,감이동
41,경기도,41450,하남시,41450116,학암동
41,경기도,41450,하남시,41450117,교산동
41,경기도,41450,하남시,41450118,춘궁동
41,경기도,41450,하남시,41450119,하사창동
41,경기도,41450,하남시,41450120,상사창동
41,경기도,41450,하남시,41450121,항동
41,경기도,41450,하남시,41450122,초일동
41,경기도,41450,하남시,41450123,초이동
41,경기도,41450,하남시,41450124,광암동
41,경기도,41461,용인시처인구,41461101,김량장동
41,경기도,41461,용인시처인구,41461102,역북동
41,경기도,41461,용인시처인구,41461103,삼가동
41,경기도,41461,용인시처인구,41461104,남동
41,경기도,41461,용인시처인구,41461105,유방동
41,경기도,41461,용인시처인구,41461106,고림동
41,경기도,41461,용인시처인구,41461107,마평동
41,경기도,41461,용인시처인구,41461108,운학동
41,경기도,41461,용인시처인구,41461109,호동
41,경기도,41461,용인시처인구,41461110,해곡동
41,경기도,41461,용인시처인구,41461250,포곡읍
41,경기도,41461,용인시처인구,41461253,모현읍
41,경기도,41461,용인시처인구,41461256,이동읍
41,경기도,41461,용인시처인구,41461320,남사면
41,경기도,41461,용인시처인구,41461340,원삼면
41,경기도,41461,용인시처인구,41461350,백암면
41,경기도,41461,용인시처인구,41461360,양지면
41,경기도,41463,용인시기흥구,41463101,신갈동
41,경기도,41463,용인시기흥구,41463102,구갈동
41,경기도,41463,용인시기흥구,41463103,상갈동
41,경기도,41463,용인시기흥구,41463104,하갈동
41,경기도,41463,용인시기흥구,41463105,보라동
41,경기도,41463,용인시기흥구,41463106,지곡동
41,경기도,41463,용인시기흥구,41463107,공세동
41,경기도,41463,용인시기흥구,41463108,고매동
41,경기도,41463,용인시기흥구,41463109,농서동
41,경기도,41463,용인시기흥구,41463110,서천동
41,경기도,41463,용인시기흥구,41463111,영덕동
41,경기도,41463,용인시기흥구,41463112,언남동
41,경기도,41463,용인시기흥구,41463113,마북동
41,경기도,41463,용인시기흥구,41463114,청덕동
41,경기도,41463,용인시기흥구,41463115,동백동
41,경기도,41463,용인시기흥구,41463116,중동
41,경기도,41463,용인시기흥구,41463117,상하동
41,경기도,41463,용인시기흥구,41463118,보정동
41,경기도,41465,용인시수지구,41465101,풍덕천동
41,경기도,41465,용인시수지구,41465102,죽전동
41,경기도,41465,용인시수지구,41465103,동천동
41,경기도,41465,용인시수지구,41465104,고기동
41,경기도,41465,용인시수지구,41465105,신봉동
41,경기도,41465,용인시수지구,41465106,성복동
41,경기도,41465,용인시수지구,41465107,상현동
41,경기도,41480,파주시,41480101,금촌동
41,경기도,41480,파주시,41480102,아동동
41,경기도,41480,파주시,41480104,야동동
41,경기도,41480,파주시,41480105,검산동
41,경기도,41480,파주시,41480106,맥금동
41,경기도,41480,파주시,41480107,교하동
41,경기도,41480,파주시,41480108,야당동
41,경기도,41480,파주시,41480109,다율동
41,경기도,41480,파주시,41480110,오도동
41,경기도,41480,파주시,41480111,상지석동
41,경기도,41480,파주시,41480112,산남동
41,경기도,41480,파주시,41480113,동패동
41,경기도,41480,파주시,41480114,당하동
41,경기도,41480,파주시,41480115,문발동
41,경기도,41480,파주시,41480116,송촌동
41,경기도,41480,파주시,41480117,목동동
41,경기도,41480,파주시,41480118,하지석동
41,경기도,41480,파주시,41480119,서패동
41,경기도,41480,파주시,41480120,신촌동
41,경기도,41480,파주시,41480121,연다산동
41,경기도,41480,파주시,41480122,와동동
41,경기도,41480,파주시,41480123,금릉동
41,경기도,41480,파주시,41480250,문산읍
41,경기도,41480,파주시,41480253,파주읍
41,경기도,41480,파주시,41480256,법원읍
41,경기도,41480,파주시,41480262,조리읍
41,경기도,41480,파주시,41480310,월롱면
41,경기도,41480,파주시,41480320,탄현면
41,경기도,41480,파주시,41480350,광탄면
41,경기도,41480,파주시,41480360,파평면
41,경기도,41480,파주시,41480370,적성면
41,경기도,41480,파주시,41480380,군내면
41,경기도,41480,파주시,41480390,장단면
41,경기도,41480,파주시,41480400,진동면
41,경기도,41480,파주시,41480410,진서면
41,경기도,41500,이천시,41500101,창전동
41,경기도,41500,이천시,41500102,관고동
41,경기도,41500,이천시,41500103,중리동
41,경기도,41500,이천시,41500104,증일동
41,경기도,41500,이천시,41500105,율현동
41,경기도,41500,이천시,41500106,진리동
41,경기도,41500,이천시,41500107,안흥동
41,경기도,41500,이천시,41500108,갈산동
41,경기도,41500,이천시,41500109,증포동
41,경기도,41500,이천시,41500110,송정동
41,경기도,41500,이천시,41500111,사음동
41,경기도,41500,이천시,41500112,단월동
41,경기도,41500,이천시,41500113,대포동
41,경기도,41500,이천시,41500114,고담동
41,경기도,41500,이천시,41500115,장록동
41,경기도,41500,이천시,41500250,장호원읍
41,경기도,41500,이천시,41500253,부발읍
41,경기도,41500,이천시,41500310,신둔면
41,경기도,41500,이천시,41500320,백사면
41,경기도,41500,이천시,41500330,호법면
41,경기도,41500,이천시,41500340,마장면
41,경기도,41500,이천시,41500350,대월면
41,경기도,41500,이천시,41500360,모가면
41,경기도,41500,이천시,41500370,설성면
41,경기도,41500,이천시,41500380,율면
41,경기도,41550,안성시,41550101,봉산동
41,경기도,41550,안성시,41550102,숭인동
41,경기도,41550,안성시,41550103,영동
41,경기도,41550,안성시,41550104,봉남동
41,경기도,41550,안성시,41550105,구포동
41,경기도,41550,안성시,41550106,동본동
41,경기도,41550,안성시,41550107,명륜동
41,경기도,41550,안성시,41550108,옥천동
41,경기도,41550,안성시,41550109,낙원동
41,경기도,41550,안성시,41550110,창전동
41,경기도,41550,안성시,41550111,성남동
41,경기도,41550,안성시,41550112,신흥동
41,경기도,41550,안성시,41550113,인지동
41,경기도,41550,안성시,41550114,금산동
41,경기도,41550,안성시,41550115,연지동
41,경기도,41550,안성시,41550116,대천동
41,경기도,41550,안성시,41550117,서인동
41,경기도,41550,안성시,41550118,석정동
41,경기도,41550,안성시,41550119,아양동
41,경기도,41550,안성시,41550120,금석동
41,경기도,41550,안성시,41550121,계동
41,경기도,41550,안성시,41550122,옥산동
41,경기도,41550,안성시,41550123,사곡동
41,경기도,41550,안성시,41550124,도기동
41,경기도,41550,안성시,41550125,당왕동
41,경기도,41550,안성시,41550126,가사동
41,경기도,41550,안성시,41550127,가현동
41,경기도,41550,안성시,41550128,신건지동
41,경기도,41550,안성시,41550129,신소현동
41,경기도,41550,안성시,41550130,신모산동
41,경기도,41550,안성시,41550131,현수동
41,경기도,41550,안성시,41550132,발화동
41,경기도,41550,안성시,41550133,중리동
41,경기도,41550,안성시,41550250,공도읍
41,경기도,41550,안성시,41550310,보개면
41,경기도,41550,안성시,41550320,금광면
41,경기도,41550,안성시,41550330,서운면
41,경기도,41550,안성시,41550340,미양면
41,경기도,41550,안성시,41550350,대덕면
41,경기도,41550,안성시,41550360,양성면
41,경기도,41550,안성시,41550380,원곡면
41,경기도,41550,안성시,41550390,일죽면
41,경기도,41550,안성시,41550400,죽산면
41,경기도,41550,안성시,41550410,삼죽면
41,경기도,41550,안성시,41550420,고삼면
41,경기도,41570,김포시,41570101,북변동
41,경기도,41570,김포시,41570102,걸포동
41,경기도,41570,김포시,41570103,운양동
41,경기도,41570,김포시,41570104,장기동
41,경기도,41570,김포시,41570105,감정동
41,경기도,41570,김포시,41570106,사우동
41,경기도,41570,김포시,41570107,풍무동
41,경기도,41570,김포시,41570108,마산동
41,경기도,41570,김포시,41570109,구래동
41,경기도,41570,김포시,41570250,통진읍
41,경기도,41570,김포시,41570253,고촌읍
41,경기도,41570,김포시,41570256,양촌읍
41,경기도,41570,김포시,41570340,대곶면
41,경기도,41570,김포시,41570350,월곶면
41,경기도,41570,김포시,41570360,하성면
41,경기도,41590,화성시,41590116,진안동
41,경기도,41590,화성시,41590117,병점동
41,경기도,41590,화성시,41590118,능동
41,경기도,41590,화성시,41590119,기산동
41,경기도,41590,화성시,41590120,반월동
41,경기도,41590,화성시,41590121,반정동
41,경기도,41590,화성시,41590122,황계동
41,경기도,41590,화성시,41590123,배양동
